TITLE = "10hz_0001"
VARIABLES = "x [mm]", "y [mm]", "Velocity u [m/s]", "Velocity v [m/s]", "isValid", "filter length"
ZONE T="Frame 0", I=257, J=150, F=POINT
-67.5782 20.6351 0.475791 0.0121634 1 31
-66.7446 20.6351 0.47578 0.0121645 1 31
-65.9109 20.6351 0.475773 0.0121662 1 31
-65.0773 20.6351 0.475769 0.0121683 1 31
-64.2437 20.6351 0.475768 0.0121702 1 31
-63.4101 20.6351 0.475769 0.0121709 1 31
-62.5765 20.6351 0.475773 0.0121698 1 31
-61.7428 20.6351 0.475779 0.0121694 1 31
-60.9092 20.6351 0.475788 0.0121701 1 31
-60.0756 20.6351 0.4758 0.0121715 1 31
-59.242 20.6351 0.475814 0.0121725 1 31
-58.4084 20.6351 0.475828 0.0121735 1 31
-57.5748 20.6351 0.47584 0.0121746 1 31
-56.7411 20.6351 0.475853 0.0121745 1 31
-55.9075 20.6351 0.475868 0.0121761 1 31
-55.0739 20.6351 0.475885 0.0121774 1 31
-54.2403 20.6351 0.475902 0.012179 1 31
-53.4067 20.6351 0.475921 0.0121801 1 31
-52.573 20.6351 0.475939 0.0121813 1 31
-51.7394 20.6351 0.475959 0.0121834 1 31
-50.9058 20.6351 0.475983 0.0121859 1 31
-50.0722 20.6351 0.476008 0.0121894 1 31
-49.2386 20.6351 0.476034 0.0121933 1 31
-48.4049 20.6351 0.476059 0.0121963 1 31
-47.5713 20.6351 0.476081 0.0121987 1 31
-46.7377 20.6351 0.476102 0.0122011 1 31
-45.9041 20.6351 0.476124 0.0122026 1 31
-45.0705 20.6351 0.476145 0.0122043 1 31
-44.2368 20.6351 0.476165 0.0122065 1 31
-43.4032 20.6351 0.476185 0.0122087 1 31
-42.5696 20.6351 0.476202 0.0122105 1 31
-41.736 20.6351 0.476219 0.0122125 1 31
-40.9024 20.6351 0.476234 0.0122139 1 31
-40.0688 20.6351 0.476247 0.0122146 1 31
-39.2351 20.6351 0.47626 0.0122154 1 31
-38.4015 20.6351 0.47627 0.0122158 1 31
-37.5679 20.6351 0.476278 0.0122165 1 31
-36.7343 20.6351 0.476284 0.0122181 1 31
-35.9007 20.6351 0.476289 0.01222 1 31
-35.067 20.6351 0.476293 0.0122214 1 31
-34.2334 20.6351 0.476297 0.0122225 1 31
-33.3998 20.6351 0.476301 0.012223 1 31
-32.5662 20.6351 0.476307 0.0122235 1 31
-31.7326 20.6351 0.476314 0.0122243 1 31
-30.8989 20.6351 0.476321 0.0122258 1 31
-30.0653 20.6351 0.476328 0.0122273 1 31
-29.2317 20.6351 0.476334 0.0122286 1 31
-28.3981 20.6351 0.476339 0.0122295 1 31
-27.5645 20.6351 0.476343 0.01223 1 31
-26.7308 20.6351 0.476347 0.0122299 1 31
-25.8972 20.6351 0.476351 0.0122296 1 31
-25.0636 20.6351 0.476355 0.0122293 1 31
-24.23 20.6351 0.476358 0.012229 1 31
-23.3964 20.6351 0.476363 0.0122291 1 31
-22.5627 20.6351 0.476368 0.0122291 1 31
-21.7291 20.6351 0.476374 0.0122293 1 31
-20.8955 20.6351 0.476383 0.0122293 1 31
-20.0619 20.6351 0.476392 0.0122296 1 31
-19.2283 20.6351 0.476401 0.0122296 1 31
-18.3947 20.6351 0.476411 0.0122299 1 31
-17.561 20.6351 0.476418 0.0122295 1 31
-16.7274 20.6351 0.476425 0.012229 1 31
-15.8938 20.6351 0.47643 0.0122285 1 31
-15.0602 20.6351 0.476435 0.0122275 1 31
-14.2266 20.6351 0.476439 0.0122267 1 31
-13.3929 20.6351 0.476444 0.012225 1 31
-12.5593 20.6351 0.47645 0.0122225 1 31
-11.7257 20.6351 0.476456 0.0122192 1 31
-10.8921 20.6351 0.476463 0.0122154 1 31
-10.0585 20.6351 0.476469 0.012211 1 31
-9.22484 20.6351 0.476474 0.0122057 1 31
-8.39122 20.6351 0.476477 0.0122002 1 31
-7.5576 20.6351 0.476479 0.0121942 1 31
-6.72398 20.6351 0.476479 0.0121876 1 31
-5.89036 20.6351 0.476479 0.0121809 1 31
-5.05674 20.6351 0.476478 0.012174 1 31
-4.22312 20.6351 0.476478 0.0121666 1 31
-3.38951 20.6351 0.476478 0.0121597 1 31
-2.55589 20.6351 0.476479 0.0121536 1 31
-1.72227 20.6351 0.47648 0.0121468 1 31
-0.888648 20.6351 0.476483 0.0121402 1 31
-0.0550288 20.6351 0.476488 0.0121336 1 31
0.77859 20.6351 0.476493 0.0121271 1 31
1.61221 20.6351 0.476498 0.0121203 1 31
2.44583 20.6351 0.476505 0.012112 1 31
3.27945 20.6351 0.476511 0.0121034 1 31
4.11307 20.6351 0.476518 0.0120945 1 31
4.94669 20.6351 0.476524 0.0120855 1 31
5.78031 20.6351 0.47653 0.0120775 1 31
6.61392 20.6351 0.476537 0.0120698 1 31
7.44754 20.6351 0.476546 0.0120614 1 31
8.28116 20.6351 0.476558 0.0120528 1 31
9.11478 20.6351 0.476573 0.0120447 1 31
9.9484 20.6351 0.476589 0.0120368 1 31
10.782 20.6351 0.476606 0.012029 1 31
11.6156 20.6351 0.476622 0.0120211 1 31
12.4493 20.6351 0.476637 0.0120137 1 31
13.2829 20.6351 0.476651 0.012006 1 31
14.1165 20.6351 0.476664 0.0119983 1 31
14.9501 20.6351 0.476677 0.0119905 1 31
15.7837 20.6351 0.476692 0.0119828 1 31
16.6174 20.6351 0.476707 0.0119759 1 31
17.451 20.6351 0.476723 0.0119691 1 31
18.2846 20.6351 0.47674 0.0119621 1 31
19.1182 20.6351 0.476759 0.0119555 1 31
19.9518 20.6351 0.47678 0.011949 1 31
20.7855 20.6351 0.476801 0.0119428 1 31
21.6191 20.6351 0.476823 0.0119372 1 31
22.4527 20.6351 0.476844 0.0119311 1 31
23.2863 20.6351 0.476865 0.0119245 1 31
24.1199 20.6351 0.476884 0.011919 1 31
24.9535 20.6351 0.4769 0.0119138 1 31
25.7872 20.6351 0.476913 0.0119094 1 31
26.6208 20.6351 0.476924 0.0119053 1 31
27.4544 20.6351 0.476935 0.011901 1 31
28.288 20.6351 0.476945 0.0118972 1 31
29.1216 20.6351 0.476957 0.0118934 1 31
29.9553 20.6351 0.476968 0.0118894 1 31
30.7889 20.6351 0.476979 0.0118859 1 31
31.6225 20.6351 0.476989 0.0118821 1 31
32.4561 20.6351 0.476996 0.0118785 1 31
33.2897 20.6351 0.477002 0.0118751 1 31
34.1234 20.6351 0.477006 0.0118724 1 31
34.957 20.6351 0.477009 0.01187 1 31
35.7906 20.6351 0.477012 0.0118682 1 31
36.6242 20.6351 0.477014 0.0118669 1 31
37.4578 20.6351 0.477017 0.0118657 1 31
38.2915 20.6351 0.47702 0.0118643 1 31
39.1251 20.6351 0.477023 0.0118638 1 31
39.9587 20.6351 0.477027 0.0118635 1 31
40.7923 20.6351 0.477031 0.0118634 1 31
41.6259 20.6351 0.477033 0.0118639 1 31
42.4596 20.6351 0.477034 0.0118643 1 31
43.2932 20.6351 0.477036 0.0118651 1 31
44.1268 20.6351 0.477038 0.0118666 1 31
44.9604 20.6351 0.477037 0.0118684 1 31
45.794 20.6351 0.477033 0.0118699 1 31
46.6276 20.6351 0.477028 0.0118711 1 31
47.4613 20.6351 0.47702 0.011872 1 31
48.2949 20.6351 0.477012 0.0118732 1 31
49.1285 20.6351 0.477003 0.011874 1 31
49.9621 20.6351 0.476995 0.0118743 1 31
50.7957 20.6351 0.476988 0.0118747 1 31
51.6294 20.6351 0.476982 0.0118742 1 31
52.463 20.6351 0.476976 0.0118732 1 31
53.2966 20.6351 0.476968 0.011872 1 31
54.1302 20.6351 0.476959 0.011871 1 31
54.9638 20.6351 0.476948 0.0118702 1 31
55.7975 20.6351 0.476935 0.0118691 1 31
56.6311 20.6351 0.476922 0.0118675 1 31
57.4647 20.6351 0.476909 0.0118656 1 31
58.2983 20.6351 0.476897 0.0118632 1 31
59.1319 20.6351 0.476884 0.0118612 1 31
59.9656 20.6351 0.476872 0.011859 1 31
60.7992 20.6351 0.476861 0.0118561 1 31
61.6328 20.6351 0.476849 0.0118524 1 31
62.4664 20.6351 0.476839 0.0118482 1 31
63.3 20.6351 0.476829 0.0118441 1 31
64.1336 20.6351 0.476821 0.0118409 1 31
64.9673 20.6351 0.476814 0.0118376 1 31
65.8009 20.6351 0.476807 0.0118345 1 31
66.6345 20.6351 0.476801 0.0118305 1 31
67.4681 20.6351 0.476796 0.0118257 1 31
68.3017 20.6351 0.476792 0.0118209 1 31
69.1354 20.6351 0.47679 0.0118152 1 31
69.969 20.6351 0.476789 0.0118098 1 31
70.8026 20.6351 0.47679 0.0118045 1 31
71.6362 20.6351 0.476796 0.0117994 1 31
72.4698 20.6351 0.476805 0.0117949 1 31
73.3035 20.6351 0.476817 0.0117909 1 31
74.1371 20.6351 0.476831 0.0117871 1 31
74.9707 20.6351 0.476848 0.0117836 1 31
75.8043 20.6351 0.476867 0.0117807 1 31
76.6379 20.6351 0.476889 0.0117783 1 31
77.4716 20.6351 0.476912 0.0117761 1 31
78.3052 20.6351 0.476939 0.0117741 1 31
79.1388 20.6351 0.476968 0.0117728 1 31
79.9724 20.6351 0.476999 0.0117716 1 31
80.806 20.6351 0.477033 0.0117715 1 31
81.6397 20.6351 0.477069 0.0117729 1 31
82.4733 20.6351 0.477107 0.0117752 1 31
83.3069 20.6351 0.477145 0.0117783 1 31
84.1405 20.6351 0.477185 0.0117821 1 31
84.9741 20.6351 0.477225 0.0117861 1 31
85.8077 20.6351 0.477268 0.0117901 1 31
86.6414 20.6351 0.477304 0.0117918 1 31
87.475 20.6351 0.477344 0.011794 1 31
88.3086 20.6351 0.477389 0.0117978 1 31
89.1422 20.6351 0.477437 0.0118019 1 31
89.9758 20.6351 0.477484 0.011806 1 31
90.8095 20.6351 0.477532 0.0118104 1 31
91.6431 20.6351 0.477582 0.0118155 1 31
92.4767 20.6351 0.477632 0.0118217 1 31
93.3103 20.6351 0.477681 0.0118286 1 31
94.1439 20.6351 0.477729 0.0118362 1 31
94.9776 20.6351 0.477775 0.0118439 1 31
95.8112 20.6351 0.477819 0.011852 1 31
96.6448 20.6351 0.47786 0.0118604 1 31
97.4784 20.6351 0.477897 0.0118689 1 31
98.312 20.6351 0.477932 0.0118777 1 31
99.1457 20.6351 0.477972 0.011886 1 31
99.9793 20.6351 0 0 0 31
100.813 20.6351 0 0 0 31
101.647 20.6351 0 0 0 31
102.48 20.6351 0 0 0 31
103.314 20.6351 0 0 0 31
104.147 20.6351 0 0 0 31
104.981 20.6351 0 0 0 31
105.815 20.6351 0 0 0 31
106.648 20.6351 0 0 0 31
107.482 20.6351 0 0 0 31
108.315 20.6351 0 0 0 31
109.149 20.6351 0 0 0 31
109.983 20.6351 0 0 0 31
110.816 20.6351 0 0 0 31
-102.59 19.8015 0 0 0 31
-101.757 19.8015 0 0 0 31
-100.923 19.8015 0 0 0 31
-100.089 19.8015 0 0 0 31
-99.2557 19.8015 0 0 0 31
-98.4221 19.8015 0 0 0 31
-97.5885 19.8015 0 0 0 31
-96.7549 19.8015 0 0 0 31
-95.9212 19.8015 0 0 0 31
-95.0876 19.8015 0 0 0 31
-94.254 19.8015 0 0 0 31
-93.4204 19.8015 0 0 0 31
-92.5868 19.8015 0 0 0 31
-91.7531 19.8015 0 0 0 31
-90.9195 19.8015 0 0 0 31
-90.0859 19.8015 0 0 0 31
-89.2523 19.8015 0 0 0 31
-88.4187 19.8015 0.476904 0.0120473 1 31
-87.585 19.8015 0.476817 0.0120571 1 31
-86.7514 19.8015 0.476739 0.0120692 1 31
-85.9178 19.8015 0.476668 0.0120813 1 31
-85.0842 19.8015 0.476602 0.0120914 1 31
-84.2506 19.8015 0.47654 0.0121013 1 31
-83.4169 19.8015 0.476481 0.0121112 1 31
-82.5833 19.8015 0.476426 0.0121203 1 31
-81.7497 19.8015 0.476375 0.0121285 1 31
-80.9161 19.8015 0.476328 0.0121354 1 31
-80.0825 19.8015 0.476283 0.0121411 1 31
-79.2489 19.8015 0.476241 0.0121465 1 31
-78.4152 19.8015 0.476202 0.0121515 1 31
-77.5816 19.8015 0.476165 0.0121553 1 31
-76.748 19.8015 0.476128 0.012158 1 31
-75.9144 19.8015 0.476091 0.0121593 1 31
-75.0808 19.8015 0.476045 0.0121617 1 31
-74.2471 19.8015 0.476002 0.012165 1 31
-73.4135 19.8015 0.475963 0.0121678 1 31
-72.5799 19.8015 0.475928 0.0121698 1 31
-71.7463 19.8015 0.475897 0.0121722 1 31
-70.9127 19.8015 0.475871 0.012174 1 31
-70.079 19.8015 0.47585 0.0121743 1 31
-69.2454 19.8015 0.475833 0.0121749 1 31
-68.4118 19.8015 0.475818 0.0121748 1 31
-67.5782 19.8015 0.475805 0.012174 1 31
-66.7446 19.8015 0.475794 0.0121745 1 31
-65.9109 19.8015 0.475787 0.0121754 1 31
-65.0773 19.8015 0.475784 0.012177 1 31
-64.2437 19.8015 0.475783 0.0121784 1 31
-63.4101 19.8015 0.475784 0.0121785 1 31
-62.5765 19.8015 0.475788 0.0121769 1 31
-61.7428 19.8015 0.475794 0.0121761 1 31
-60.9092 19.8015 0.475803 0.0121764 1 31
-60.0756 19.8015 0.475815 0.0121773 1 31
-59.242 19.8015 0.475829 0.0121779 1 31
-58.4084 19.8015 0.475842 0.0121784 1 31
-57.5748 19.8015 0.475855 0.0121792 1 31
-56.7411 19.8015 0.475867 0.012179 1 31
-55.9075 19.8015 0.475882 0.0121803 1 31
-55.0739 19.8015 0.475899 0.0121815 1 31
-54.2403 19.8015 0.475916 0.0121829 1 31
-53.4067 19.8015 0.475935 0.0121838 1 31
-52.573 19.8015 0.475953 0.0121847 1 31
-51.7394 19.8015 0.475973 0.0121865 1 31
-50.9058 19.8015 0.475996 0.0121888 1 31
-50.0722 19.8015 0.476022 0.0121922 1 31
-49.2386 19.8015 0.476047 0.0121961 1 31
-48.4049 19.8015 0.476072 0.0121991 1 31
-47.5713 19.8015 0.476094 0.0122014 1 31
-46.7377 19.8015 0.476115 0.0122038 1 31
-45.9041 19.8015 0.476137 0.0122052 1 31
-45.0705 19.8015 0.476158 0.0122069 1 31
-44.2368 19.8015 0.476178 0.0122091 1 31
-43.4032 19.8015 0.476197 0.0122113 1 31
-42.5696 19.8015 0.476215 0.0122131 1 31
-41.736 19.8015 0.476231 0.0122153 1 31
-40.9024 19.8015 0.476246 0.0122169 1 31
-40.0688 19.8015 0.47626 0.0122176 1 31
-39.2351 19.8015 0.476272 0.0122183 1 31
-38.4015 19.8015 0.476282 0.0122187 1 31
-37.5679 19.8015 0.47629 0.0122195 1 31
-36.7343 19.8015 0.476296 0.0122213 1 31
-35.9007 19.8015 0.476301 0.0122233 1 31
-35.067 19.8015 0.476305 0.0122249 1 31
-34.2334 19.8015 0.476309 0.0122261 1 31
-33.3998 19.8015 0.476313 0.0122267 1 31
-32.5662 19.8015 0.476319 0.0122273 1 31
-31.7326 19.8015 0.476325 0.0122283 1 31
-30.8989 19.8015 0.476333 0.01223 1 31
-30.0653 19.8015 0.47634 0.0122317 1 31
-29.2317 19.8015 0.476345 0.0122331 1 31
-28.3981 19.8015 0.476351 0.0122341 1 31
-27.5645 19.8015 0.476355 0.0122346 1 31
-26.7308 19.8015 0.476359 0.0122344 1 31
-25.8972 19.8015 0.476364 0.012234 1 31
-25.0636 19.8015 0.476368 0.0122335 1 31
-24.23 19.8015 0.476372 0.0122331 1 31
-23.3964 19.8015 0.476376 0.0122333 1 31
-22.5627 19.8015 0.476382 0.0122333 1 31
-21.7291 19.8015 0.476388 0.0122335 1 31
-20.8955 19.8015 0.476396 0.0122335 1 31
-20.0619 19.8015 0.476405 0.0122338 1 31
-19.2283 19.8015 0.476415 0.0122337 1 31
-18.3947 19.8015 0.476425 0.0122338 1 31
-17.561 19.8015 0.476432 0.0122334 1 31
-16.7274 19.8015 0.476439 0.0122329 1 31
-15.8938 19.8015 0.476445 0.0122324 1 31
-15.0602 19.8015 0.47645 0.0122314 1 31
-14.2266 19.8015 0.476455 0.0122307 1 31
-13.3929 19.8015 0.47646 0.012229 1 31
-12.5593 19.8015 0.476466 0.0122265 1 31
-11.7257 19.8015 0.476473 0.0122232 1 31
-10.8921 19.8015 0.47648 0.0122193 1 31
-10.0585 19.8015 0.476486 0.0122148 1 31
-9.22484 19.8015 0.476491 0.0122095 1 31
-8.39122 19.8015 0.476495 0.012204 1 31
-7.5576 19.8015 0.476497 0.0121982 1 31
-6.72398 19.8015 0.476498 0.0121916 1 31
-5.89036 19.8015 0.476498 0.012185 1 31
-5.05674 19.8015 0.476498 0.012178 1 31
-4.22312 19.8015 0.476498 0.0121705 1 31
-3.38951 19.8015 0.476498 0.0121636 1 31
-2.55589 19.8015 0.476499 0.0121574 1 31
-1.72227 19.8015 0.476501 0.0121506 1 31
-0.888648 19.8015 0.476503 0.012144 1 31
-0.0550288 19.8015 0.476508 0.0121374 1 31
0.77859 19.8015 0.476512 0.0121309 1 31
1.61221 19.8015 0.476518 0.012124 1 31
2.44583 19.8015 0.476524 0.0121157 1 31
3.27945 19.8015 0.476531 0.0121068 1 31
4.11307 19.8015 0.476538 0.0120977 1 31
4.94669 19.8015 0.476544 0.0120887 1 31
5.78031 19.8015 0.47655 0.0120807 1 31
6.61392 19.8015 0.476558 0.012073 1 31
7.44754 19.8015 0.476567 0.0120647 1 31
8.28116 19.8015 0.476579 0.0120562 1 31
9.11478 19.8015 0.476594 0.0120481 1 31
9.9484 19.8015 0.476609 0.0120403 1 31
10.782 19.8015 0.476626 0.0120325 1 31
11.6156 19.8015 0.476642 0.0120248 1 31
12.4493 19.8015 0.476657 0.0120174 1 31
13.2829 19.8015 0.476671 0.0120098 1 31
14.1165 19.8015 0.476684 0.0120022 1 31
14.9501 19.8015 0.476697 0.0119945 1 31
15.7837 19.8015 0.476711 0.0119869 1 31
16.6174 19.8015 0.476727 0.01198 1 31
17.451 19.8015 0.476742 0.0119733 1 31
18.2846 19.8015 0.476759 0.0119663 1 31
19.1182 19.8015 0.476778 0.0119595 1 31
19.9518 19.8015 0.476799 0.0119531 1 31
20.7855 19.8015 0.47682 0.011947 1 31
21.6191 19.8015 0.476841 0.0119414 1 31
22.4527 19.8015 0.476862 0.0119355 1 31
23.2863 19.8015 0.476883 0.0119291 1 31
24.1199 19.8015 0.476901 0.0119237 1 31
24.9535 19.8015 0.476917 0.0119186 1 31
25.7872 19.8015 0.47693 0.0119144 1 31
26.6208 19.8015 0.476942 0.0119105 1 31
27.4544 19.8015 0.476952 0.0119064 1 31
28.288 19.8015 0.476962 0.0119028 1 31
29.1216 19.8015 0.476974 0.0118991 1 31
29.9553 19.8015 0.476985 0.0118952 1 31
30.7889 19.8015 0.476995 0.0118918 1 31
31.6225 19.8015 0.477004 0.0118879 1 31
32.4561 19.8015 0.477012 0.0118845 1 31
33.2897 19.8015 0.477017 0.0118811 1 31
34.1234 19.8015 0.477021 0.0118785 1 31
34.957 19.8015 0.477024 0.0118761 1 31
35.7906 19.8015 0.477026 0.0118742 1 31
36.6242 19.8015 0.477029 0.0118728 1 31
37.4578 19.8015 0.477031 0.0118717 1 31
38.2915 19.8015 0.477034 0.0118702 1 31
39.1251 19.8015 0.477037 0.0118697 1 31
39.9587 19.8015 0.477041 0.0118693 1 31
40.7923 19.8015 0.477044 0.0118692 1 31
41.6259 19.8015 0.477045 0.0118696 1 31
42.4596 19.8015 0.477047 0.0118701 1 31
43.2932 19.8015 0.477049 0.0118707 1 31
44.1268 19.8015 0.47705 0.0118721 1 31
44.9604 19.8015 0.477049 0.0118739 1 31
45.794 19.8015 0.477046 0.0118753 1 31
46.6276 19.8015 0.477041 0.0118766 1 31
47.4613 19.8015 0.477033 0.0118775 1 31
48.2949 19.8015 0.477025 0.0118787 1 31
49.1285 19.8015 0.477016 0.0118795 1 31
49.9621 19.8015 0.477008 0.0118798 1 31
50.7957 19.8015 0.477002 0.0118801 1 31
51.6294 19.8015 0.476996 0.0118796 1 31
52.463 19.8015 0.47699 0.0118785 1 31
53.2966 19.8015 0.476982 0.0118773 1 31
54.1302 19.8015 0.476974 0.0118762 1 31
54.9638 19.8015 0.476963 0.0118752 1 31
55.7975 19.8015 0.47695 0.011874 1 31
56.6311 19.8015 0.476938 0.0118725 1 31
57.4647 19.8015 0.476925 0.0118706 1 31
58.2983 19.8015 0.476913 0.0118681 1 31
59.1319 19.8015 0.476901 0.011866 1 31
59.9656 19.8015 0.476889 0.0118637 1 31
60.7992 19.8015 0.476878 0.0118607 1 31
61.6328 19.8015 0.476866 0.0118568 1 31
62.4664 19.8015 0.476856 0.0118526 1 31
63.3 19.8015 0.476847 0.0118484 1 31
64.1336 19.8015 0.476839 0.0118453 1 31
64.9673 19.8015 0.476832 0.0118419 1 31
65.8009 19.8015 0.476825 0.0118387 1 31
66.6345 19.8015 0.476819 0.0118346 1 31
67.4681 19.8015 0.476814 0.0118295 1 31
68.3017 19.8015 0.476811 0.0118246 1 31
69.1354 19.8015 0.476808 0.0118189 1 31
69.969 19.8015 0.476807 0.0118133 1 31
70.8026 19.8015 0.476808 0.011808 1 31
71.6362 19.8015 0.476814 0.0118027 1 31
72.4698 19.8015 0.476822 0.0117979 1 31
73.3035 19.8015 0.476835 0.0117936 1 31
74.1371 19.8015 0.476849 0.0117895 1 31
74.9707 19.8015 0.476865 0.0117857 1 31
75.8043 19.8015 0.476884 0.0117825 1 31
76.6379 19.8015 0.476905 0.0117799 1 31
77.4716 19.8015 0.476928 0.0117775 1 31
78.3052 19.8015 0.476954 0.0117753 1 31
79.1388 19.8015 0.476983 0.011774 1 31
79.9724 19.8015 0.477013 0.0117726 1 31
80.806 19.8015 0.477046 0.0117725 1 31
81.6397 19.8015 0.477081 0.0117738 1 31
82.4733 19.8015 0.477118 0.011776 1 31
83.3069 19.8015 0.477156 0.0117789 1 31
84.1405 19.8015 0.477195 0.0117825 1 31
84.9741 19.8015 0.477234 0.0117865 1 31
85.8077 19.8015 0.477276 0.0117905 1 31
86.6414 19.8015 0.477312 0.0117923 1 31
87.475 19.8015 0.47735 0.0117945 1 31
88.3086 19.8015 0.477395 0.0117983 1 31
89.1422 19.8015 0.477442 0.0118022 1 31
89.9758 19.8015 0.477488 0.0118061 1 31
90.8095 19.8015 0.477536 0.0118105 1 31
91.6431 19.8015 0.477584 0.0118156 1 31
92.4767 19.8015 0.477633 0.0118218 1 31
93.3103 19.8015 0.477681 0.0118289 1 31
94.1439 19.8015 0.477728 0.0118365 1 31
94.9776 19.8015 0.477773 0.0118444 1 31
95.8112 19.8015 0.477816 0.0118526 1 31
96.6448 19.8015 0.477855 0.0118613 1 31
97.4784 19.8015 0.477892 0.0118701 1 31
98.312 19.8015 0.477926 0.0118791 1 31
99.1457 19.8015 0.477965 0.0118876 1 31
99.9793 19.8015 0 0 0 31
100.813 19.8015 0 0 0 31
101.647 19.8015 0 0 0 31
102.48 19.8015 0 0 0 31
103.314 19.8015 0 0 0 31
104.147 19.8015 0 0 0 31
104.981 19.8015 0 0 0 31
105.815 19.8015 0 0 0 31
106.648 19.8015 0 0 0 31
107.482 19.8015 0 0 0 31
108.315 19.8015 0 0 0 31
109.149 19.8015 0 0 0 31
109.983 19.8015 0 0 0 31
110.816 19.8015 0 0 0 31
-102.59 18.9679 0 0 0 31
-101.757 18.9679 0 0 0 31
-100.923 18.9679 0 0 0 31
-100.089 18.9679 0 0 0 31
-99.2557 18.9679 0 0 0 31
-98.4221 18.9679 0 0 0 31
-97.5885 18.9679 0 0 0 31
-96.7549 18.9679 0 0 0 31
-95.9212 18.9679 0 0 0 31
-95.0876 18.9679 0 0 0 31
-94.254 18.9679 0 0 0 31
-93.4204 18.9679 0 0 0 31
-92.5868 18.9679 0 0 0 31
-91.7531 18.9679 0 0 0 31
-90.9195 18.9679 0 0 0 31
-90.0859 18.9679 0 0 0 31
-89.2523 18.9679 0 0 0 31
-88.4187 18.9679 0.476901 0.0120686 1 31
-87.585 18.9679 0.476815 0.0120785 1 31
-86.7514 18.9679 0.476737 0.0120904 1 31
-85.9178 18.9679 0.476667 0.012102 1 31
-85.0842 18.9679 0.476603 0.0121116 1 31
-84.2506 18.9679 0.476541 0.012121 1 31
-83.4169 18.9679 0.476483 0.0121303 1 31
-82.5833 18.9679 0.476429 0.0121388 1 31
-81.7497 18.9679 0.476379 0.0121462 1 31
-80.9161 18.9679 0.476332 0.0121524 1 31
-80.0825 18.9679 0.476289 0.0121575 1 31
-79.2489 18.9679 0.476248 0.0121623 1 31
-78.4152 18.9679 0.476209 0.0121668 1 31
-77.5816 18.9679 0.476173 0.0121702 1 31
-76.748 18.9679 0.476136 0.0121726 1 31
-75.9144 18.9679 0.4761 0.0121735 1 31
-75.0808 18.9679 0.476055 0.0121756 1 31
-74.2471 18.9679 0.476012 0.0121783 1 31
-73.4135 18.9679 0.475974 0.0121807 1 31
-72.5799 18.9679 0.47594 0.0121824 1 31
-71.7463 18.9679 0.475909 0.0121844 1 31
-70.9127 18.9679 0.475884 0.0121855 1 31
-70.079 18.9679 0.475863 0.012185 1 31
-69.2454 18.9679 0.475846 0.0121849 1 31
-68.4118 18.9679 0.475831 0.0121843 1 31
-67.5782 18.9679 0.475819 0.0121831 1 31
-66.7446 18.9679 0.475809 0.0121829 1 31
-65.9109 18.9679 0.475802 0.0121834 1 31
-65.0773 18.9679 0.475798 0.0121844 1 31
-64.2437 18.9679 0.475798 0.0121851 1 31
-63.4101 18.9679 0.475799 0.012185 1 31
-62.5765 18.9679 0.475803 0.0121831 1 31
-61.7428 18.9679 0.475809 0.0121819 1 31
-60.9092 18.9679 0.475818 0.0121818 1 31
-60.0756 18.9679 0.475829 0.0121823 1 31
-59.242 18.9679 0.475843 0.0121825 1 31
-58.4084 18.9679 0.475856 0.0121827 1 31
-57.5748 18.9679 0.475869 0.0121832 1 31
-56.7411 18.9679 0.475882 0.0121829 1 31
-55.9075 18.9679 0.475896 0.0121839 1 31
-55.0739 18.9679 0.475913 0.012185 1 31
-54.2403 18.9679 0.47593 0.0121862 1 31
-53.4067 18.9679 0.475949 0.012187 1 31
-52.573 18.9679 0.475967 0.0121876 1 31
-51.7394 18.9679 0.475986 0.0121892 1 31
-50.9058 18.9679 0.47601 0.0121913 1 31
-50.0722 18.9679 0.476035 0.0121944 1 31
-49.2386 18.9679 0.47606 0.0121983 1 31
-48.4049 18.9679 0.476085 0.0122012 1 31
-47.5713 18.9679 0.476107 0.0122033 1 31
-46.7377 18.9679 0.476128 0.0122056 1 31
-45.9041 18.9679 0.47615 0.0122069 1 31
-45.0705 18.9679 0.476171 0.0122087 1 31
-44.2368 18.9679 0.476191 0.012211 1 31
-43.4032 18.9679 0.47621 0.0122132 1 31
-42.5696 18.9679 0.476228 0.012215 1 31
-41.736 18.9679 0.476244 0.0122172 1 31
-40.9024 18.9679 0.476259 0.0122189 1 31
-40.0688 18.9679 0.476272 0.0122196 1 31
-39.2351 18.9679 0.476284 0.0122204 1 31
-38.4015 18.9679 0.476294 0.0122209 1 31
-37.5679 18.9679 0.476302 0.0122218 1 31
-36.7343 18.9679 0.476308 0.0122235 1 31
-35.9007 18.9679 0.476313 0.0122257 1 31
-35.067 18.9679 0.476317 0.0122274 1 31
-34.2334 18.9679 0.476321 0.0122288 1 31
-33.3998 18.9679 0.476325 0.0122295 1 31
-32.5662 18.9679 0.47633 0.0122302 1 31
-31.7326 18.9679 0.476337 0.0122313 1 31
-30.8989 18.9679 0.476344 0.0122331 1 31
-30.0653 18.9679 0.476351 0.012235 1 31
-29.2317 18.9679 0.476357 0.0122366 1 31
-28.3981 18.9679 0.476363 0.0122376 1 31
-27.5645 18.9679 0.476367 0.012238 1 31
-26.7308 18.9679 0.476371 0.0122378 1 31
-25.8972 18.9679 0.476376 0.0122373 1 31
-25.0636 18.9679 0.47638 0.0122367 1 31
